Day,Hours,Minutes,Voltage (V),Current (A),Power (W),Power Factor,Frequency (Hz),Energy (kWh),Inside Temperature (°C),Outside Temperature (°C),Inside Humidity (%),Outside Humidity (%)
2036-02-05,17,46,229.0,14.52,3325.0,1.0,49.6,9999.99,22.9,23.9,47.8,48.7
2036-02-06,19,04,228.8,14.82,3391.0,1.0,49.7,9999.99,23.1,24.3,48.9,49.9
2036-02-06,19,04,228.8,14.82,3391.0,1.0,49.7,9999.99,23.1,24.3,48.9,49.9
2036-02-07,18,21,229.1,15,3402.0,0.99,49.6,9999.99,22.9,24.4,47.5,49.1
2036-02-07,18,21,229.1,15,3402.0,0.99,49.6,9999.99,22.9,24.4,47.5,49.1
2036-02-08,14,39,229.6,14.6,3352.0,1.0,49.5,9999.99,22.9,24.2,48.3,50.0
2036-02-08,14,39,229.6,14.6,3352.0,1.0,49.5,9999.99,22.9,24.2,48.3,50.0
2036-02-09,13,04,229.3,14.96,3259.0,0.95,49.6,9999.99,22.8,24.6,49.3,48.9
2036-02-09,13,04,229.3,14.96,3259.0,0.95,49.6,9999.99,22.8,24.6,49.3,48.9
2036-02-10,04,06,228.9,14.89,3272.0,0.96,49.5,9999.99,22.9,25.1,47.9,47.4
2036-02-10,04,06,228.9,14.89,3272.0,0.96,49.5,9999.99,22.9,25.1,47.9,47.4
2036-02-11,19,43,229.4,15,3407.0,0.99,49.6,9999.99,23.0,24.9,47.2,46.0
2036-02-11,19,43,229.4,15,3407.0,0.99,49.6,9999.99,23.0,24.9,47.2,46.0
2036-02-12,00,52,229.5,14.87,3242.0,0.95,49.6,9999.99,23.0,25.3,48.9,47.2
2036-02-12,00,52,229.5,14.87,3242.0,0.95,49.6,9999.99,23.0,25.3,48.9,47.2
2036-02-13,23,16,230.0,14.93,3331.0,0.97,49.5,9999.99,23.1,25.1,50.2,49.0
2036-02-13,23,16,230.0,14.93,3331.0,0.97,49.5,9999.99,23.1,25.1,50.2,49.0
2036-02-14,04,12,230.0,15,3416.0,0.99,49.5,9999.99,22.8,25.2,48.4,47.9
2036-02-14,04,12,230.0,15,3416.0,0.99,49.5,9999.99,22.8,25.2,48.4,47.9
2036-02-15,00,18,230.4,14.54,3350.0,1.0,49.6,9999.99,23.0,24.8,48.7,47.3
2036-02-15,00,18,230.4,14.54,3350.0,1.0,49.6,9999.99,23.0,24.8,48.7,47.3
2036-02-16,21,42,230.9,14.77,3410.0,1.0,49.6,9999.99,23.5,24.4,50.5,48.7
2036-02-16,21,42,230.9,14.77,3410.0,1.0,49.6,9999.99,23.5,24.4,50.5,48.7
2036-02-17,18,08,231.0,14.92,3274.0,0.95,49.5,9999.99,24,24.6,48.8,48.2
2036-02-17,18,08,231.0,14.92,3274.0,0.95,49.5,9999.99,24,24.6,48.8,48.2
2036-02-18,05,28,230.8,14.46,3070.0,0.92,49.7,9999.99,24,24.4,49.1,49.8
2036-02-18,05,28,230.8,14.46,3070.0,0.92,49.7,9999.99,24,24.4,49.1,49.8
2036-02-19,11,52,231.2,14.83,3120.0,0.91,49.6,9999.99,23.5,24.8,48.2,50.3
2036-02-19,11,52,231.2,14.83,3120.0,0.91,49.6,9999.99,23.5,24.8,48.2,50.3
2036-02-20,22,43,230.9,15,2979.0,0.86,49.6,9999.99,23.7,25.0,48.9,50.7
2036-02-20,22,43,230.9,15,2979.0,0.86,49.6,9999.99,23.7,25.0,48.9,50.7
2036-02-21,21,58,231.0,14.75,2794.0,0.82,49.7,9999.99,23.8,25.3,47.7,50.5
2036-02-21,21,58,231.0,14.75,2794.0,0.82,49.7,9999.99,23.8,25.3,47.7,50.5
2036-02-22,04,13,231.5,14.97,2911.0,0.84,49.5,9999.99,23.8,25.2,48.5,52.2
2036-02-22,04,13,231.5,14.97,2911.0,0.84,49.5,9999.99,23.8,25.2,48.5,52.2
2036-02-23,09,16,231.8,15,2921.0,0.84,49.4,9999.99,23.4,25.4,49.6,52.8
2036-02-23,09,16,231.8,15,2921.0,0.84,49.4,9999.99,23.4,25.4,49.6,52.8
2036-02-24,07,49,232.2,15,3065.0,0.88,49.5,9999.99,23.0,25.4,48.8,51.2
2036-02-24,07,49,232.2,15,3065.0,0.88,49.5,9999.99,23.0,25.4,48.8,51.2
2036-02-25,09,42,232.6,15,3175.0,0.91,49.4,9999.99,23.5,25.0,49.6,52.7
2036-02-25,09,42,232.6,15,3175.0,0.91,49.4,9999.99,23.5,25.0,49.6,52.7
2036-02-26,16,00,232.9,15,3004.0,0.86,49.3,9999.99,23.1,24.7,49.9,54.3
2036-02-26,16,00,232.9,15,3004.0,0.86,49.3,9999.99,23.1,24.7,49.9,54.3
2036-02-27,09,43,233.2,14.6,3064.0,0.9,49.4,9999.99,23.5,24.3,49.8,53.8
2036-02-27,09,43,233.2,14.6,3064.0,0.9,49.4,9999.99,23.5,24.3,49.8,53.8
2036-02-28,23,38,233.6,15,3259.0,0.93,49.2,9999.99,23.6,24.7,48.5,55.6
2036-02-28,23,38,233.6,15,3259.0,0.93,49.2,9999.99,23.6,24.7,48.5,55.6
2036-02-29,07,58,233.8,14.57,3304.0,0.97,49.4,9999.99,23.2,24.7,47.1,55.4
2036-02-29,07,58,233.8,14.57,3304.0,0.97,49.4,9999.99,23.2,24.7,47.1,55.4
2036-03-01,23,29,233.9,14.76,3418.0,0.99,49.2,9999.99,23.1,32,60,60
2036-03-01,23,29,233.9,14.76,3418.0,0.99,49.2,9999.99,23.1,32,60,60
2036-03-02,06,04,234.0,14.49,3391.0,1.0,49.1,9999.99,23.3,32.1,60.9,60
2036-03-02,06,04,234.0,14.49,3391.0,1.0,49.1,9999.99,23.3,32.1,60.9,60
2036-03-03,17,56,234.1,14.91,3490.0,1.0,49.1,9999.99,23.0,32,62.4,60
2036-03-03,17,56,234.1,14.91,3490.0,1.0,49.1,9999.99,23.0,32,62.4,60
2036-03-04,08,27,234.2,15,3513.0,1.0,49,9999.99,23.1,32,63.9,60
2036-03-04,08,27,234.2,15,3513.0,1.0,49,9999.99,23.1,32,63.9,60
2036-03-05,07,19,233.8,14.61,3416.0,1.0,49.1,9999.99,23.5,32,65.7,60
2036-03-05,07,19,233.8,14.61,3416.0,1.0,49.1,9999.99,23.5,32,65.7,60
2036-03-06,10,58,234.2,14.71,3273.0,0.95,49.3,9999.99,24.0,32.2,67.5,60.7
2036-03-06,10,58,234.2,14.71,3273.0,0.95,49.3,9999.99,24.0,32.2,67.5,60.7
2036-03-07,16,24,234.4,14.86,3170.0,0.91,49.5,9999.99,24.0,32.3,66.9,61.9
2036-03-07,16,24,234.4,14.86,3170.0,0.91,49.5,9999.99,24.0,32.3,66.9,61.9
2036-03-08,03,28,234.9,14.89,3043.0,0.87,49.7,9999.99,23.9,32.7,68.2,60.5
2036-03-08,03,28,234.9,14.89,3043.0,0.87,49.7,9999.99,23.9,32.7,68.2,60.5
2036-03-09,13,47,234.7,15,2957.0,0.84,49.8,9999.99,23.6,32.6,66.7,62.1
2036-03-09,13,47,234.7,15,2957.0,0.84,49.8,9999.99,23.6,32.6,66.7,62.1
2036-03-10,18,24,234.3,14.53,2860.0,0.84,49.9,9999.99,24.0,32.7,67.2,62.2
2036-03-10,18,24,234.3,14.53,2860.0,0.84,49.9,9999.99,24.0,32.7,67.2,62.2
2036-03-11,17,11,233.9,14.53,2719.0,0.8,49.8,9999.99,23.7,32.9,65.9,60.8
2036-03-11,17,11,233.9,14.53,2719.0,0.8,49.8,9999.99,23.7,32.9,65.9,60.8
2036-03-12,03,41,233.9,14.92,2862.0,0.82,49.8,9999.99,23.2,32.8,67.5,60
2036-03-12,03,41,233.9,14.92,2862.0,0.82,49.8,9999.99,23.2,32.8,67.5,60
2036-03-13,06,25,234.4,14.58,2768.0,0.81,49.9,9999.99,23.1,33.2,67.4,61.7
2036-03-13,06,25,234.4,14.58,2768.0,0.81,49.9,9999.99,23.1,33.2,67.4,61.7
2036-03-14,20,43,234.4,14.93,2835.0,0.81,49.9,9999.99,22.8,32.8,66.5,62.5
2036-03-14,20,43,234.4,14.93,2835.0,0.81,49.9,9999.99,22.8,32.8,66.5,62.5
2036-03-15,05,50,234.5,14.62,2743.0,0.8,49.7,9999.99,23.2,32.4,65.6,64.2
2036-03-15,05,50,234.5,14.62,2743.0,0.8,49.7,9999.99,23.2,32.4,65.6,64.2
2036-03-16,21,28,234.0,15,2808.0,0.8,49.7,9999.99,23.3,32,66.3,64.5
2036-03-16,21,28,234.0,15,2808.0,0.8,49.7,9999.99,23.3,32,66.3,64.5
2036-03-17,21,31,234.1,15,2809.0,0.8,49.5,9999.99,23.2,32,67.3,66.2
2036-03-17,21,31,234.1,15,2809.0,0.8,49.5,9999.99,23.2,32,67.3,66.2
2036-03-18,19,19,233.9,15,2807.0,0.8,49.5,9999.99,23.5,32,68.5,68.1
2036-03-18,19,19,233.9,15,2807.0,0.8,49.5,9999.99,23.5,32,68.5,68.1
2036-03-19,00,38,233.6,15,2803.0,0.8,49.4,9999.99,23.4,32,69.9,69.0
2036-03-19,00,38,233.6,15,2803.0,0.8,49.4,9999.99,23.4,32,69.9,69.0
2036-03-20,03,45,233.3,15,2800.0,0.8,49.3,9999.99,23.1,32,69.6,68.4
2036-03-20,03,45,233.3,15,2800.0,0.8,49.3,9999.99,23.1,32,69.6,68.4
2036-03-21,22,39,233.7,15,2804.0,0.8,49.1,9999.99,22.9,32,70.7,69.9
2036-03-21,22,39,233.7,15,2804.0,0.8,49.1,9999.99,22.9,32,70.7,69.9
2036-03-22,19,05,234.1,14.99,2807.0,0.8,49.1,9999.99,23.3,32.2,68.9,71.7
2036-03-22,19,05,234.1,14.99,2807.0,0.8,49.1,9999.99,23.3,32.2,68.9,71.7
2036-03-23,15,18,233.9,14.59,2832.0,0.83,49.1,9999.99,23.3,32.2,70.3,71.8
2036-03-23,15,18,233.9,14.59,2832.0,0.83,49.1,9999.99,23.3,32.2,70.3,71.8
2036-03-24,21,55,234.2,14.68,2750.0,0.8,49.1,9999.99,23.0,32.3,71.6,70.5
2036-03-24,21,55,234.2,14.68,2750.0,0.8,49.1,9999.99,23.0,32.3,71.6,70.5
2036-03-25,23,20,234.7,14.78,2775.0,0.8,49,9999.99,22.8,32.1,72.9,69.1
2036-03-25,23,20,234.7,14.78,2775.0,0.8,49,9999.99,22.8,32.1,72.9,69.1
2036-03-26,03,32,235.2,15,2858.0,0.81,49,9999.99,23.1,32.6,71.3,70.3
2036-03-26,03,32,235.2,15,2858.0,0.81,49,9999.99,23.1,32.6,71.3,70.3
2036-03-27,00,20,235.0,15,2926.0,0.83,49.1,9999.99,22.9,32.2,70.3,70.3
2036-03-27,00,20,235.0,15,2926.0,0.83,49.1,9999.99,22.9,32.2,70.3,70.3
2036-03-28,16,10,235.1,15,2821.0,0.8,49.2,9999.99,23.3,32,71.6,71.1
2036-03-28,16,10,235.1,15,2821.0,0.8,49.2,9999.99,23.3,32,71.6,71.1
2036-03-29,00,26,235.3,15,2824.0,0.8,49.2,9999.99,23.5,32,71.8,71.6
2036-03-29,00,26,235.3,15,2824.0,0.8,49.2,9999.99,23.5,32,71.8,71.6
2036-03-30,22,12,235.4,14.69,2836.0,0.82,49.1,9999.99,23.2,32,71.0,72.3
2036-03-30,22,12,235.4,14.69,2836.0,0.82,49.1,9999.99,23.2,32,71.0,72.3
2036-03-31,06,44,235.4,14.55,2740.0,0.8,49.1,9999.99,22.8,32,72.3,72.4
2036-03-31,06,44,235.4,14.55,2740.0,0.8,49.1,9999.99,22.8,32,72.3,72.4
2036-04-01,07,41,235.1,14.77,2847.0,0.82,49,9999.99,23.1,32,72.3,72.4
2036-04-01,07,41,235.1,14.77,2847.0,0.82,49,9999.99,23.1,32,72.3,72.4
2036-04-02,03,14,235.0,15,2996.0,0.85,49,9999.99,23.2,32,73.7,74.1
2036-04-02,03,14,235.0,15,2996.0,0.85,49,9999.99,23.2,32,73.7,74.1
2036-04-03,00,30,235.2,15,3034.0,0.86,49.2,9999.99,23.5,32,72.1,73.7
2036-04-03,00,30,235.2,15,3034.0,0.86,49.2,9999.99,23.5,32,72.1,73.7
2036-04-04,06,13,235.5,14.67,2867.0,0.83,49.3,9999.99,23.9,32.2,71.6,75
2036-04-04,06,13,235.5,14.67,2867.0,0.83,49.3,9999.99,23.9,32.2,71.6,75
2036-04-05,19,16,235.3,14.52,2733.0,0.8,49.4,9999.99,23.7,32.6,70.6,75
2036-04-05,19,16,235.3,14.52,2733.0,0.8,49.4,9999.99,23.7,32.6,70.6,75
2036-04-06,16,07,235.1,14.78,2919.0,0.84,49.2,9999.99,23.2,32.7,72.3,75
2036-04-06,16,07,235.1,14.78,2919.0,0.84,49.2,9999.99,23.2,32.7,72.3,75
2036-04-07,11,12,234.9,14.84,3033.0,0.87,49.2,9999.99,23.6,33.0,72.2,74.2
2036-04-07,11,12,234.9,14.84,3033.0,0.87,49.2,9999.99,23.6,33.0,72.2,74.2
2036-04-08,01,05,234.9,14.64,2992.0,0.87,49.2,9999.99,23.3,33.0,72.3,74.2
2036-04-08,01,05,234.9,14.64,2992.0,0.87,49.2,9999.99,23.3,33.0,72.3,74.2
2036-04-09,15,13,234.8,14.27,3049.0,0.91,49.3,9999.99,22.9,32.9,72.2,75
2036-04-09,15,13,234.8,14.27,3049.0,0.91,49.3,9999.99,22.9,32.9,72.2,75
2036-04-10,03,14,235.1,14.12,2888.0,0.87,49.3,9999.99,22.7,33.2,70.3,74.9
2036-04-10,03,14,235.1,14.12,2888.0,0.87,49.3,9999.99,22.7,33.2,70.3,74.9
2036-04-11,03,30,235.4,14.44,3093.0,0.91,49.1,9999.99,23.1,33.7,70.7,75
2036-04-11,03,30,235.4,14.44,3093.0,0.91,49.1,9999.99,23.1,33.7,70.7,75
2036-04-12,02,32,235.0,14.48,3028.0,0.89,49.1,9999.99,23.1,33.9,72.0,74.2
2036-04-12,02,32,235.0,14.48,3028.0,0.89,49.1,9999.99,23.1,33.9,72.0,74.2
2036-04-13,19,17,234.5,14.03,2797.0,0.85,49,9999.99,23.5,34.3,71.7,72.3
2036-04-13,19,17,234.5,14.03,2797.0,0.85,49,9999.99,23.5,34.3,71.7,72.3
2036-04-14,00,43,234.5,13.96,2750.0,0.84,49,9999.99,23.4,34.2,71.9,71.3
2036-04-14,00,43,234.5,13.96,2750.0,0.84,49,9999.99,23.4,34.2,71.9,71.3
2036-04-15,19,26,234.1,13.89,2699.0,0.83,49.1,9999.99,23.8,34.6,70.3,73.1
2036-04-15,19,26,234.1,13.89,2699.0,0.83,49.1,9999.99,23.8,34.6,70.3,73.1
2036-04-16,12,13,233.7,13.5,2524.0,0.8,49,9999.99,23.6,35.0,69.6,74.2
2036-04-16,12,13,233.7,13.5,2524.0,0.8,49,9999.99,23.6,35.0,69.6,74.2
2036-04-17,15,53,233.4,13.26,2569.0,0.83,49.1,9999.99,23.7,34.9,68.2,75
2036-04-17,15,53,233.4,13.26,2569.0,0.83,49.1,9999.99,23.7,34.9,68.2,75
2036-04-18,02,29,233.6,13.47,2580.0,0.82,49.1,9999.99,24.0,34.7,68.7,75
2036-04-18,02,29,233.6,13.47,2580.0,0.82,49.1,9999.99,24.0,34.7,68.7,75
2036-04-19,08,27,233.1,13.03,2491.0,0.82,49.2,9999.99,24.5,34.4,70.5,74.9
2036-04-19,08,27,233.1,13.03,2491.0,0.82,49.2,9999.99,24.5,34.4,70.5,74.9
2036-04-20,10,50,233.0,13.47,2668.0,0.85,49.1,9999.99,24.5,34.5,71.7,73.0
2036-04-20,10,50,233.0,13.47,2668.0,0.85,49.1,9999.99,24.5,34.5,71.7,73.0
2036-04-21,08,27,232.6,13.41,2714.0,0.87,49.2,9999.99,24.2,34.1,70.9,72.5
2036-04-21,08,27,232.6,13.41,2714.0,0.87,49.2,9999.99,24.2,34.1,70.9,72.5
2036-04-22,02,07,232.7,13.23,2678.0,0.87,49.3,9999.99,23.8,34.0,72.1,74.3
2036-04-22,02,07,232.7,13.23,2678.0,0.87,49.3,9999.99,23.8,34.0,72.1,74.3
2036-04-23,08,01,232.7,13.56,2840.0,0.9,49.2,9999.99,23.4,33.6,70.2,73.3
2036-04-23,08,01,232.7,13.56,2840.0,0.9,49.2,9999.99,23.4,33.6,70.2,73.3
2036-04-24,13,34,232.2,13.25,2615.0,0.85,49.4,9999.99,23.8,33.4,70.4,73.3
2036-04-24,13,34,232.2,13.25,2615.0,0.85,49.4,9999.99,23.8,33.4,70.4,73.3
2036-04-25,10,00,232.7,12.95,2592.0,0.86,49.3,9999.99,23.6,33.4,72.3,73.8
2036-04-25,10,00,232.7,12.95,2592.0,0.86,49.3,9999.99,23.6,33.4,72.3,73.8
2036-04-26,20,15,232.6,12.83,2447.0,0.82,49.4,9999.99,23.4,33.8,71.9,74.5
2036-04-26,20,15,232.6,12.83,2447.0,0.82,49.4,9999.99,23.4,33.8,71.9,74.5
2036-04-27,15,31,232.3,12.77,2373.0,0.8,49.4,9999.99,23.2,34.2,70.2,75
2036-04-27,15,31,232.3,12.77,2373.0,0.8,49.4,9999.99,23.2,34.2,70.2,75
2036-04-28,07,48,232.7,12.75,2492.0,0.84,49.3,9999.99,23.0,34.6,68.8,73.7
2036-04-28,07,48,232.7,12.75,2492.0,0.84,49.3,9999.99,23.0,34.6,68.8,73.7
2036-04-29,07,01,232.3,12.43,2339.0,0.81,49.1,9999.99,22.9,34.5,67.3,72.7
2036-04-29,07,01,232.3,12.43,2339.0,0.81,49.1,9999.99,22.9,34.5,67.3,72.7
2036-04-30,20,48,232.4,12.77,2374.0,0.8,49,9999.99,23.2,34.4,65.8,73.5
2036-04-30,20,48,232.4,12.77,2374.0,0.8,49,9999.99,23.2,34.4,65.8,73.5
2036-05-01,04,27,232.5,12.77,2375.0,0.8,49.1,9999.99,22.9,34.5,66.0,73.7
2036-05-01,04,27,232.5,12.77,2375.0,0.8,49.1,9999.99,22.9,34.5,66.0,73.7
2036-05-02,07,17,232.3,12.59,2369.0,0.81,49.3,9999.99,22.6,34.3,66.7,72.8
2036-05-02,07,17,232.3,12.59,2369.0,0.81,49.3,9999.99,22.6,34.3,66.7,72.8
2036-05-03,03,33,232.0,12.62,2401.0,0.82,49.2,9999.99,22.6,34.0,67.8,71.8
2036-05-03,03,33,232.0,12.62,2401.0,0.82,49.2,9999.99,22.6,34.0,67.8,71.8
2036-05-04,08,46,231.6,12.54,2469.0,0.85,49.4,9999.99,22.6,33.7,66.5,71.6
2036-05-04,08,46,231.6,12.54,2469.0,0.85,49.4,9999.99,22.6,33.7,66.5,71.6
2036-05-05,06,13,232.1,12.29,2282.0,0.8,49.4,9999.99,22.7,33.4,65.7,72.5
2036-05-05,06,13,232.1,12.29,2282.0,0.8,49.4,9999.99,22.7,33.4,65.7,72.5
2036-05-06,03,08,232.2,11.89,2209.0,0.8,49.5,9999.99,23.0,33.0,64.7,71.7
2036-05-06,03,08,232.2,11.89,2209.0,0.8,49.5,9999.99,23.0,33.0,64.7,71.7
2036-05-07,00,23,232.6,11.44,2129.0,0.8,49.7,9999.99,23.5,33.0,65.6,71.9
2036-05-07,00,23,232.6,11.44,2129.0,0.8,49.7,9999.99,23.5,33.0,65.6,71.9
2036-05-08,13,35,232.4,11.89,2349.0,0.85,49.8,9999.99,23.4,33.2,66.9,72.1
2036-05-08,13,35,232.4,11.89,2349.0,0.85,49.8,9999.99,23.4,33.2,66.9,72.1
2036-05-09,13,37,232.3,11.85,2395.0,0.87,50.0,9999.99,23.7,33.5,66.4,72.9
2036-05-09,13,37,232.3,11.85,2395.0,0.87,50.0,9999.99,23.7,33.5,66.4,72.9
2036-05-10,04,24,232.1,11.77,2322.0,0.85,50.2,9999.99,24.2,33.9,67.6,73.3
2036-05-10,04,24,232.1,11.77,2322.0,0.85,50.2,9999.99,24.2,33.9,67.6,73.3
2036-05-11,20,26,232.2,11.84,2254.0,0.82,50.0,9999.99,23.7,33.8,69.4,74.3
2036-05-11,20,26,232.2,11.84,2254.0,0.82,50.0,9999.99,23.7,33.8,69.4,74.3
2036-05-12,00,48,231.8,11.54,2220.0,0.83,50.0,9999.99,24.0,34.0,70.4,72.6
2036-05-12,00,48,231.8,11.54,2220.0,0.83,50.0,9999.99,24.0,34.0,70.4,72.6
2036-05-13,01,10,231.5,11.84,2220.0,0.81,49.9,9999.99,24.2,33.7,72.3,73.3
2036-05-13,01,10,231.5,11.84,2220.0,0.81,49.9,9999.99,24.2,33.7,72.3,73.3
2036-05-14,13,47,231.4,11.81,2323.0,0.85,49.7,9999.99,24.5,33.3,73.9,73.3
2036-05-14,13,47,231.4,11.81,2323.0,0.85,49.7,9999.99,24.5,33.3,73.9,73.3
2036-05-15,06,16,231.2,11.79,2235.0,0.82,49.6,9999.99,24.4,33.5,74.7,71.6
2036-05-15,06,16,231.2,11.79,2235.0,0.82,49.6,9999.99,24.4,33.5,74.7,71.6
2036-05-16,09,06,230.9,12.27,2323.0,0.82,49.7,9999.99,24.1,33.6,75,70.7
2036-05-16,09,06,230.9,12.27,2323.0,0.82,49.7,9999.99,24.1,33.6,75,70.7
2036-05-17,11,54,230.6,11.95,2260.0,0.82,49.6,9999.99,23.8,33.5,75,69.6
2036-05-17,11,54,230.6,11.95,2260.0,0.82,49.6,9999.99,23.8,33.5,75,69.6
2036-05-18,12,27,230.2,12.28,2318.0,0.82,49.6,9999.99,23.3,33.8,75,68.8
2036-05-18,12,27,230.2,12.28,2318.0,0.82,49.6,9999.99,23.3,33.8,75,68.8
2036-05-19,20,25,230.4,11.91,2305.0,0.84,49.5,9999.99,23.1,33.8,75,67.2
2036-05-19,20,25,230.4,11.91,2305.0,0.84,49.5,9999.99,23.1,33.8,75,67.2
2036-05-20,21,50,230.3,12.17,2242.0,0.8,49.5,9999.99,22.7,34.2,74.0,69.0
2036-05-20,21,50,230.3,12.17,2242.0,0.8,49.5,9999.99,22.7,34.2,74.0,69.0
2036-05-21,19,06,230.1,12.05,2218.0,0.8,49.3,9999.99,23.0,34.4,72.7,69.0
2036-05-21,19,06,230.1,12.05,2218.0,0.8,49.3,9999.99,23.0,34.4,72.7,69.0
2036-05-22,09,33,230.2,12.16,2239.0,0.8,49.3,9999.99,22.9,33.9,73.8,67.8
2036-05-22,09,33,230.2,12.16,2239.0,0.8,49.3,9999.99,22.9,33.9,73.8,67.8
2036-05-23,19,24,230.5,11.83,2291.0,0.84,49.5,9999.99,22.8,33.9,72.5,67.9
2036-05-23,19,24,230.5,11.83,2291.0,0.84,49.5,9999.99,22.8,33.9,72.5,67.9
2036-05-24,00,53,230.4,11.43,2344.0,0.89,49.6,9999.99,22.6,33.6,71.2,69.3
2036-05-24,00,53,230.4,11.43,2344.0,0.89,49.6,9999.99,22.6,33.6,71.2,69.3
2036-05-25,12,10,230.2,11.28,2389.0,0.92,49.8,9999.99,23.0,33.9,73.1,70.1
2036-05-25,12,10,230.2,11.28,2389.0,0.92,49.8,9999.99,23.0,33.9,73.1,70.1
2036-05-26,00,20,230.2,11.5,2330.0,0.88,49.7,9999.99,23.0,34.1,71.5,71.9
2036-05-26,00,20,230.2,11.5,2330.0,0.88,49.7,9999.99,23.0,34.1,71.5,71.9
2036-05-27,09,03,229.9,11.49,2430.0,0.92,49.6,9999.99,22.5,34.0,70.8,70.7
2036-05-27,09,03,229.9,11.49,2430.0,0.92,49.6,9999.99,22.5,34.0,70.8,70.7
2036-05-28,11,35,229.5,11.49,2400.0,0.91,49.6,9999.99,22.4,34.4,72.8,72.3
2036-05-28,11,35,229.5,11.49,2400.0,0.91,49.6,9999.99,22.4,34.4,72.8,72.3
2036-05-29,13,33,229.2,11.38,2269.0,0.87,49.7,9999.99,22.3,34.1,71.6,72.5
2036-05-29,13,33,229.2,11.38,2269.0,0.87,49.7,9999.99,22.3,34.1,71.6,72.5
2036-05-30,19,21,229.2,11.55,2303.0,0.87,49.6,9999.99,22.4,34.4,71.8,72.7
2036-05-30,19,21,229.2,11.55,2303.0,0.87,49.6,9999.99,22.4,34.4,71.8,72.7
2036-05-31,06,26,229.3,11.36,2240.0,0.86,49.5,9999.99,22.5,34.3,73.7,74.3
2036-05-31,06,26,229.3,11.36,2240.0,0.86,49.5,9999.99,22.5,34.3,73.7,74.3
2036-06-01,19,52,228.9,11.53,2270.0,0.86,49.4,9999.99,22.9,32,72.0,75.2
2036-06-01,19,52,228.9,11.53,2270.0,0.86,49.4,9999.99,22.9,32,72.0,75.2
2036-06-02,20,43,229.2,11.12,2217.0,0.87,49.2,9999.99,23.3,32,71.6,73.7
2036-06-02,20,43,229.2,11.12,2217.0,0.87,49.2,9999.99,23.3,32,71.6,73.7
2036-06-03,23,09,229.1,11.16,2173.0,0.85,49.1,9999.99,23.2,32,71.3,72.1
2036-06-03,23,09,229.1,11.16,2173.0,0.85,49.1,9999.99,23.2,32,71.3,72.1
2036-06-04,22,07,229.5,11.5,2191.0,0.83,49.1,9999.99,23.0,31.9,71.9,73.6
2036-06-04,22,07,229.5,11.5,2191.0,0.83,49.1,9999.99,23.0,31.9,71.9,73.6
2036-06-05,05,34,229.0,11.8,2216.0,0.82,49,9999.99,22.5,31.9,73.8,72.1
2036-06-05,05,34,229.0,11.8,2216.0,0.82,49,9999.99,22.5,31.9,73.8,72.1
2036-06-06,09,13,229.2,11.66,2138.0,0.8,49.1,9999.99,22.8,32,74.2,72.3
2036-06-06,09,13,229.2,11.66,2138.0,0.8,49.1,9999.99,22.8,32,74.2,72.3
2036-06-07,00,35,228.9,11.39,2086.0,0.8,49.1,9999.99,23.1,31.6,72.5,72.9
2036-06-07,00,35,228.9,11.39,2086.0,0.8,49.1,9999.99,23.1,31.6,72.5,72.9
2036-06-08,20,41,229.4,11.07,2032.0,0.8,49.2,9999.99,23.0,31.8,73.4,71.5
2036-06-08,20,41,229.4,11.07,2032.0,0.8,49.2,9999.99,23.0,31.8,73.4,71.5
2036-06-09,06,37,229.5,11.3,2075.0,0.8,49.2,9999.99,23.2,32,72.4,72.0
2036-06-09,06,37,229.5,11.3,2075.0,0.8,49.2,9999.99,23.2,32,72.4,72.0
2036-06-10,22,48,229.5,11.43,2099.0,0.8,49.3,9999.99,23.3,31.6,74.3,70.2
2036-06-10,22,48,229.5,11.43,2099.0,0.8,49.3,9999.99,23.3,31.6,74.3,70.2
2036-06-11,15,28,229.5,11.13,2043.0,0.8,49.2,9999.99,23.1,31.6,74.7,71.5
2036-06-11,15,28,229.5,11.13,2043.0,0.8,49.2,9999.99,23.1,31.6,74.7,71.5
2036-06-12,03,44,229.1,10.71,1963.0,0.8,49.2,9999.99,23.6,31.2,73.1,72.5
2036-06-12,03,44,229.1,10.71,1963.0,0.8,49.2,9999.99,23.6,31.2,73.1,72.5
2036-06-13,07,02,228.7,10.83,1981.0,0.8,49.1,9999.99,23.3,30.9,72.7,74.3
2036-06-13,07,02,228.7,10.83,1981.0,0.8,49.1,9999.99,23.3,30.9,72.7,74.3
2036-06-14,13,14,228.4,10.95,2051.0,0.82,49.3,9999.99,23.5,31.0,73.5,73.2
2036-06-14,13,14,228.4,10.95,2051.0,0.82,49.3,9999.99,23.5,31.0,73.5,73.2
2036-06-15,12,48,227.9,10.66,1944.0,0.8,49.4,9999.99,24.0,30.8,72.1,74.5
2036-06-15,12,48,227.9,10.66,1944.0,0.8,49.4,9999.99,24.0,30.8,72.1,74.5
2036-06-16,22,11,227.4,10.65,1937.0,0.8,49.3,9999.99,23.6,30.6,70.6,73.1
2036-06-16,22,11,227.4,10.65,1937.0,0.8,49.3,9999.99,23.6,30.6,70.6,73.1
2036-06-17,14,53,227.8,10.93,1992.0,0.8,49.5,9999.99,23.6,30.6,70,73.1
2036-06-17,14,53,227.8,10.93,1992.0,0.8,49.5,9999.99,23.6,30.6,70,73.1
2036-06-18,06,37,227.9,11.24,2049.0,0.8,49.6,9999.99,23.3,31.0,70,74.1
